Date,^FCHI
2018-01-08,5483.47021484375
2018-01-09,5491.91015625
2018-01-10,5518.31982421875
2018-01-11,5514.08984375
2018-01-12,5502.6298828125
2018-01-15,5515.5498046875
2018-01-16,5513.7001953125
2018-01-17,5496.259765625
2018-01-18,5511.2998046875
2018-01-19,5493.990234375
2018-01-22,5520.2099609375
2018-01-23,5563.56005859375
2018-01-24,5532.85009765625
2018-01-25,5493.81005859375
2018-01-26,5496.830078125
2018-01-29,5534.14013671875
2018-01-30,5493.93017578125
2018-01-31,5483.509765625
2018-02-01,5510.58984375
2018-02-02,5433.83984375
2018-02-05,5322.93994140625
2018-02-06,5104.27978515625
2018-02-07,5208.10986328125
2018-02-08,5229.77978515625
2018-02-09,5133.4599609375
2018-02-12,5130.39990234375
2018-02-13,5136.08984375
2018-02-14,5137.56982421875
2018-02-15,5211.7099609375
2018-02-16,5249.419921875
2018-02-19,5295.330078125
2018-02-20,5257.43017578125
2018-02-21,5278.47998046875
2018-02-22,5272.43017578125
2018-02-23,5312.2998046875
2018-02-26,5343.56982421875
2018-02-27,5358.56982421875
2018-02-28,5321.5
2018-03-01,5304.81005859375
2018-03-02,5223.14013671875
2018-03-05,5116.39013671875
2018-03-06,5203.10986328125
2018-03-07,5151.68994140625
2018-03-08,5189.14013671875
2018-03-09,5243.08984375
2018-03-12,5298.22021484375
2018-03-13,5284.83984375
2018-03-14,5237.75
2018-03-15,5252.22021484375
2018-03-16,5259.35986328125
2018-03-19,5263.39013671875
2018-03-20,5232.1201171875
2018-03-21,5252.77978515625
2018-03-22,5205.169921875
2018-03-23,5115.81982421875
2018-03-26,5106.33984375
2018-03-27,5141.39990234375
2018-03-28,5073.419921875
2018-03-29,5152.02978515625
2018-04-03,5144.6298828125
2018-04-04,5155.47021484375
2018-04-05,5216.68017578125
2018-04-06,5256.25
2018-04-09,5271.0
2018-04-10,5299.580078125
2018-04-11,5301.43994140625
2018-04-12,5280.66015625
2018-04-13,5318.1298828125
2018-04-16,5322.41015625
2018-04-17,5325.6298828125
2018-04-18,5360.4501953125
2018-04-19,5389.81982421875
2018-04-20,5395.1298828125
2018-04-23,5404.72021484375
2018-04-24,5428.18017578125
2018-04-25,5414.14990234375
2018-04-26,5416.75
2018-04-27,5454.25
2018-04-30,5477.43994140625
2018-05-02,5511.4599609375
2018-05-03,5515.35986328125
2018-05-04,5495.7099609375
2018-05-07,5511.93994140625
2018-05-08,5523.91015625
2018-05-09,5520.64990234375
2018-05-10,5532.3701171875
2018-05-11,5533.41015625
2018-05-14,5539.0498046875
2018-05-15,5529.39013671875
2018-05-16,5546.39013671875
2018-05-17,5570.39013671875
2018-05-18,5610.14013671875
2018-05-21,5626.7001953125
2018-05-22,5637.93994140625
2018-05-23,5626.02001953125
2018-05-24,5576.64990234375
2018-05-25,5570.72998046875
2018-05-28,5565.66015625
2018-05-29,5466.47998046875
2018-05-30,5420.14990234375
2018-05-31,5440.9501953125
2018-06-01,5440.419921875
2018-06-04,5497.740234375
2018-06-05,5464.8798828125
2018-06-06,5470.580078125
2018-06-07,5482.60986328125
2018-06-08,5419.7099609375
2018-06-11,5459.81005859375
2018-06-12,5494.830078125
2018-06-13,5457.31005859375
2018-06-14,5420.39013671875
2018-06-15,5542.81982421875
2018-06-18,5487.7001953125
2018-06-19,5387.81005859375
2018-06-20,5418.2001953125
2018-06-21,5386.8798828125
2018-06-22,5330.0498046875
2018-06-25,5350.9599609375
2018-06-26,5308.8798828125
2018-06-27,5284.4599609375
2018-06-28,5308.43994140625
2018-06-29,5335.240234375
2018-07-02,5264.39990234375
2018-07-03,5302.35986328125
2018-07-04,5313.9599609375
2018-07-05,5326.02001953125
2018-07-06,5387.18017578125
2018-07-09,5403.0400390625
2018-07-10,5410.18994140625
2018-07-11,5393.41015625
2018-07-12,5369.18994140625
2018-07-13,5428.0400390625
2018-07-16,5429.43017578125
2018-07-17,5405.60986328125
2018-07-18,5441.5400390625
2018-07-19,5437.7099609375
2018-07-20,5409.669921875
2018-07-23,5382.85986328125
2018-07-24,5399.18994140625
2018-07-25,5445.240234375
2018-07-26,5463.2900390625
2018-07-27,5477.52978515625
2018-07-30,5490.2001953125
2018-07-31,5505.52001953125
2018-08-01,5520.330078125
2018-08-02,5477.6298828125
2018-08-03,5475.81982421875
2018-08-06,5487.27978515625
2018-08-07,5490.91015625
2018-08-08,5518.490234375
2018-08-09,5487.919921875
2018-08-10,5455.9599609375
2018-08-13,5402.41015625
2018-08-14,5437.43017578125
2018-08-15,5414.75
2018-08-16,5326.169921875
2018-08-17,5356.490234375
2018-08-20,5362.3701171875
2018-08-21,5372.02001953125
2018-08-22,5401.43017578125
2018-08-23,5422.39013671875
2018-08-24,5422.77978515625
2018-08-27,5455.39990234375
2018-08-28,5489.509765625
2018-08-29,5495.9501953125
2018-08-30,5494.02001953125
2018-08-31,5470.7998046875
2018-09-03,5400.7001953125
2018-09-04,5423.669921875
2018-09-05,5322.080078125
2018-09-06,5254.7001953125
2018-09-07,5252.97998046875
2018-09-10,5250.759765625
2018-09-11,5284.240234375
2018-09-12,5294.580078125
2018-09-13,5327.93994140625
2018-09-14,5353.580078125
2018-09-17,5344.5498046875
2018-09-18,5348.490234375
2018-09-19,5362.93994140625
2018-09-20,5398.2001953125
2018-09-21,5463.66015625
2018-09-24,5480.64013671875
2018-09-25,5468.91015625
2018-09-26,5482.990234375
2018-09-27,5500.25
2018-09-28,5514.5498046875
2018-10-01,5494.93017578125
2018-10-02,5473.7900390625
2018-10-03,5485.02001953125
2018-10-04,5471.8798828125
2018-10-05,5407.580078125
2018-10-08,5339.490234375
2018-10-09,5304.10986328125
2018-10-10,5319.27001953125
2018-10-11,5128.22021484375
2018-10-12,5160.22998046875
2018-10-15,5095.1201171875
2018-10-16,5094.43994140625
2018-10-17,5187.10986328125
2018-10-18,5150.22998046875
2018-10-19,5119.64013671875
2018-10-22,5130.2900390625
2018-10-23,4991.91015625
2018-10-24,4995.77001953125
2018-10-25,4933.9501953125
2018-10-26,4978.39013671875
2018-10-29,4958.509765625
2018-10-30,4996.919921875
2018-10-31,5049.740234375
2018-11-01,5076.5498046875
2018-11-02,5147.02001953125
2018-11-05,5101.8701171875
2018-11-06,5110.7998046875
2018-11-07,5100.080078125
2018-11-08,5147.18994140625
2018-11-09,5103.43017578125
2018-11-12,5130.3798828125
2018-11-13,5077.56982421875
2018-11-14,5062.43994140625
2018-11-15,5097.08984375
2018-11-16,5068.64013671875
2018-11-19,5040.68017578125
2018-11-20,4962.85009765625
2018-11-21,4949.72021484375
2018-11-22,4958.89013671875
2018-11-23,4939.7900390625
2018-11-26,4982.5400390625
2018-11-27,4992.52978515625
2018-11-28,4998.14013671875
2018-11-29,5026.66015625
2018-11-30,5016.4501953125
2018-12-03,5112.580078125
2018-12-04,5036.9501953125
2018-12-05,4963.18017578125
2018-12-06,4898.35009765625
2018-12-07,4813.6201171875
2018-12-10,4797.919921875
2018-12-11,4781.93994140625
2018-12-12,4834.240234375
2018-12-13,4926.85986328125
2018-12-14,4853.1201171875
2018-12-17,4840.1201171875
2018-12-18,4773.18994140625
2018-12-19,4766.72998046875
2018-12-20,4709.75
2018-12-21,4672.77001953125
2018-12-24,4650.419921875
2018-12-27,4689.2001953125
2018-12-28,4641.0498046875
2018-12-31,4708.740234375
2019-01-02,4642.18017578125
2019-01-03,4641.7998046875
2019-01-04,4649.6298828125
2019-01-07,4757.009765625
2019-01-08,4722.16015625
2019-01-09,4811.18017578125
2019-01-10,4788.759765625
2019-01-11,4814.66015625
2019-01-14,4740.31005859375
2019-01-15,4799.580078125
2019-01-16,4811.58984375
2019-01-17,4782.6298828125
2019-01-18,4825.97021484375
2019-01-21,4865.7900390625
2019-01-22,4841.18017578125
2019-01-23,4831.919921875
2019-01-24,4839.58984375
2019-01-25,4895.58984375
2019-01-28,4903.9501953125
2019-01-29,4889.33984375
2019-01-30,4943.68017578125
2019-01-31,4993.08984375
2019-02-01,5004.64990234375
2019-02-04,5014.31005859375
2019-02-05,5009.830078125
2019-02-06,5060.64990234375
2019-02-07,5075.75
2019-02-08,4980.81005859375
2019-02-11,4988.08984375
2019-02-12,5052.330078125
2019-02-13,5071.5400390625
2019-02-14,5117.7900390625
2019-02-15,5061.5400390625
2019-02-18,5149.06005859375
2019-02-19,5162.31005859375
2019-02-20,5168.58984375
2019-02-21,5200.1201171875
2019-02-22,5190.93994140625
2019-02-25,5228.25
2019-02-26,5212.85986328125
2019-02-27,5218.1201171875
2019-02-28,5204.77001953125
2019-03-01,5267.14013671875
